time (µs),x,y,head direction (˚)
1650049459362304.75, 251.0532, 78.6202, -99.0000
1650049459442069.25, 257.9847, 96.2181, -99.0000
1650049459486872.25, 256.7941, 109.0171, 128.2867
1650049459534393.00, 256.7268, 110.2311, 124.7255
1650049459576453.00, 258.0424, 110.6307, 119.8936
1650049459750295.00, 258.9351, 110.6433, -99.0000
1650049459834948.25, 262.8988, 115.2428, -99.0000
1650049459917709.50, 258.2923, 123.7295, -99.0000
1650049459962312.50, 248.6059, 130.9736, 166.5236
1650049459999146.75, 245.8233, 132.3135, 169.0434
1650049460051144.75, 245.2205, 134.2054, 170.0549
1650049460150657.75, 243.7614, 135.0883, -99.0000
1650049460191478.75, 246.9393, 138.2770, 169.6993
1650049460228929.75, 247.3286, 138.8395, 165.0355
1650049460267857.75, 247.5870, 138.6890, 167.1385
1650049460314213.25, 247.3144, 137.7138, 165.7132
1650049460351550.25, 248.0818, 137.7768, 163.6782
1650049460393007.50, 248.0221, 135.9490, 161.8394
1650049460427330.75, 248.5028, 133.4548, 158.2734
1650049460464953.25, 248.3991, 132.8151, 152.6372
1650049460527434.25, 249.8465, 131.9633, -99.0000
1650049460612052.75, 252.3203, 131.5984, -99.0000
1650049460697317.25, 251.2536, 129.7010, -99.0000
1650049460781074.00, 253.0098, 121.8453, -99.0000
1650049460815749.00, 253.3181, 112.0109, 93.8296
1650049460909574.25, 251.1624, 104.6765, -99.0000
1650049460948748.25, 248.4385, 93.8804, 68.5743
1650049460987682.75, 245.1204, 88.4346, 64.5532
1650049461026598.25, 243.0508, 85.5466, 58.7567
1650049461066466.25, 238.4963, 79.4118, 46.4956
1650049461161622.50, 231.9735, 73.8071, -99.0000
1650049461209480.75, 216.9952, 67.3125, 17.2247
1650049461248885.50, 213.8667, 66.5819, 17.4537
1650049461346099.25, 212.0963, 63.8932, -99.0000
1650049461388019.50, 216.5177, 59.1897, 33.1819
1650049461425241.75, 219.0512, 58.0806, 31.6053
1650049461457721.25, 220.1573, 56.8052, 31.8384
1650049461496702.25, 220.1028, 57.6492, 28.8822
1650049461535418.75, 219.7543, 57.2855, 28.7598
1650049461575481.50, 219.2884, 55.6603, 24.9236
1650049461614060.75, 217.5933, 53.6525, 22.1485
1650049461649088.50, 216.9749, 53.3782, 22.3260
1650049461686855.00, 216.2165, 55.3523, 23.7865
1650049461763845.25, 215.8415, 55.7755, 26.6922
1650049461801747.75, 217.6339, 52.6749, 34.0185
1650049461838934.25, 220.8054, 49.2584, 37.2665
1650049461878095.25, 226.4269, 45.5495, 42.8869
1650049461914946.50, 229.3349, 43.5447, 42.1021
1650049461957747.50, 236.1822, 37.2848, 44.3593
1650049462029865.00, 244.2678, 34.4606, -99.0000
1650049462094535.25, 254.8172, 32.6834, -99.0000
1650049462131433.00, 261.2000, 32.9567, 69.3561
1650049462168327.75, 266.6018, 31.0016, 70.4720
1650049462206393.00, 271.1635, 28.2720, 67.9469
1650049462285026.50, 273.2120, 26.9517, -99.0000
1650049462364705.00, 280.4480, 26.1331, -99.0000
1650049462430379.00, 286.5346, 25.9898, -99.0000
1650049462470046.25, 289.2961, 25.1065, 78.7891
1650049462502596.00, 288.6124, 24.8620, 81.7456
1650049462543775.00, 289.8790, 23.3273, 79.6483
1650049462645605.50, 289.8392, 22.8267, -99.0000
1650049462682009.50, 293.8617, 23.7924, 77.0163
1650049462715974.75, 292.7398, 23.6709, 72.6581
1650049462766491.75, 293.4910, 23.3708, 69.3717
1650049462883602.75, 295.2068, 22.9457, 193.5284
1650049462939942.50, 297.4782, 25.5988, 66.4976
1650049462985144.00, 296.7995, 25.2692, 70.8895
1650049463020637.50, 295.7190, 25.3250, 74.2043
1650049463056383.25, 295.7613, 25.7181, 74.1878
1650049463088477.50, 295.9118, 26.0359, 75.6485
1650049463119995.00, 295.3968, 27.1151, 76.4990
1650049463152360.00, 295.3766, 26.8822, 77.3320
1650049463190510.00, 296.1443, 26.8252, 76.0602
1650049463281628.00, 296.3322, 27.1798, -99.0000
1650049463319806.25, 297.9296, 26.2886, 76.8990
1650049463350246.25, 298.5693, 26.6070, 76.1292
1650049463387468.25, 298.8772, 26.8818, 82.1309
1650049463422897.50, 298.6692, 27.1959, 83.2014
1650049463454125.75, 299.3378, 28.3900, 83.2926
1650049463488227.75, 298.5536, 26.0478, 84.8554
1650049463549453.25, 297.9284, 26.4553, -99.0000
1650049463610167.00, 297.0022, 26.5957, -99.0000
1650049463655981.25, 297.7101, 27.8195, -99.0000
1650049463719971.75, 297.1150, 26.6894, -99.0000
1650049463784276.25, 296.7703, 25.9786, -99.0000
1650049463818235.25, 295.3809, 27.0221, 83.0391
1650049463852843.50, 295.0269, 26.5781, 77.2172
1650049463886751.25, 294.6629, 26.8189, 75.8763
1650049463921278.00, 294.8689, 26.5758, 76.1830
1650049463959845.75, 294.8111, 27.0455, 76.5565
1650049463991229.00, 295.6095, 28.4641, 76.5219
1650049464024327.00, 296.6484, 27.3586, 74.8504
1650049464055687.50, 296.4651, 25.6590, 73.7340
1650049464088763.00, 297.1128, 25.9045, 74.0112
1650049464124170.25, 299.5040, 26.1272, 77.1992
1650049464167085.25, 301.0402, 26.4428, 78.7941
1650049464203222.00, 300.7897, 26.7641, 79.3174
1650049464236985.50, 299.7933, 27.1877, 80.0087
1650049464270101.00, 299.2732, 26.9452, 80.2606
1650049464300975.00, 298.4603, 27.0371, 79.1199
1650049464347141.50, 296.6637, 28.0525, 80.8775
1650049464388205.75, 297.4956, 27.8162, 80.7188
1650049464422622.50, 298.1726, 26.8983, 80.3596
1650049464462095.50, 299.5202, 26.8060, 79.7784
1650049464499594.75, 298.4345, 27.3470, 81.2494
1650049464568067.50, 295.6489, 30.2107, -99.0000
1650049464652827.50, 295.5802, 28.8757, 84.5864
1650049464894783.50, 297.3879, 28.0637, -99.0000
1650049464939753.00, 305.0528, 27.8424, 83.1513
1650049464979317.50, 305.9473, 27.0619, 84.9528
1650049465011525.50, 306.9920, 28.3441, 87.6680
1650049465049475.50, 306.9503, 29.0590, 87.7510
1650049465086934.75, 307.3174, 28.3152, 86.0388
1650049465123175.75, 307.8949, 27.4949, 81.0471
1650049465157478.75, 307.1349, 25.7518, 78.0209
1650049465194763.25, 306.5874, 25.4511, 76.7797
1650049465226559.00, 305.5533, 26.2275, 76.6422
1650049465264116.50, 304.4291, 25.8537, 76.0234
1650049465296452.50, 302.9695, 25.3968, 74.2859
1650049465334190.75, 302.7593, 25.5655, 74.1073
1650049465365489.25, 302.4159, 26.1800, 76.4354
1650049465443668.00, 300.7124, 25.9830, -99.0000
1650049465516113.50, 300.0323, 25.1014, -99.0000
1650049465579055.00, 298.7754, 25.4868, -99.0000
1650049465639585.25, 298.2404, 25.9663, -99.0000
1650049465701232.25, 297.1070, 26.1486, -99.0000
1650049465762084.25, 296.0577, 26.4993, -99.0000
1650049465819416.50, 295.0606, 26.8488, -99.0000
1650049465859511.00, 294.6982, 28.1744, 84.7843
1650049465897208.00, 294.2199, 27.4580, 80.8805
1650049465935267.75, 294.2158, 27.7564, 80.5652
1650049465966303.75, 294.6250, 27.7396, 84.1158
1650049466002229.50, 293.8838, 28.1450, 85.4302
1650049466041415.75, 293.4436, 28.3614, 86.1103
1650049466074914.00, 292.8730, 28.3809, 85.9015
1650049466107831.25, 292.7837, 28.5042, 86.8989
1650049466140925.75, 293.0067, 27.7715, 86.9794
1650049466173855.00, 292.7534, 27.8108, 86.8796
1650049466205816.75, 291.7678, 27.0744, 88.1754
1650049466237531.25, 292.3936, 27.8792, 88.3556
1650049466269407.00, 291.5432, 28.1993, 88.2587
1650049466302380.00, 291.7985, 27.8465, 87.6825
1650049466335633.00, 292.3603, 27.8867, 87.8308
1650049466366990.75, 291.8499, 29.0172, 90.2438
1650049466400832.50, 292.4049, 28.1924, 90.0312
1650049466431944.50, 291.6833, 29.2515, 90.9275
1650049466466287.50, 291.6711, 29.2457, 91.0170
1650049466497331.75, 292.2272, 28.3700, 91.1207
1650049466530471.00, 291.5961, 28.1580, 88.9616
1650049466561379.75, 290.1064, 28.5670, 85.7884
1650049466593081.25, 290.1861, 28.2767, 84.2874
1650049466629303.00, 290.5483, 28.4718, 83.8229
1650049466660786.00, 290.8946, 28.8941, 85.2844
1650049466692712.25, 292.2627, 28.5092, 89.5201
1650049466726616.25, 292.4577, 28.1445, 88.0733
1650049466758699.00, 292.4344, 28.3784, 86.9559
1650049466789646.50, 292.3556, 28.4670, 87.7810
1650049466822782.50, 292.0077, 28.8886, 88.4309
1650049466853114.75, 291.8163, 29.0465, 89.0551
1650049466886015.00, 291.8294, 29.4797, 88.9894
1650049466916462.50, 292.2527, 29.1897, 89.1819
1650049466947855.50, 292.5477, 28.8093, 89.7515
1650049466979907.50, 293.0536, 28.6840, 91.0217
1650049467010821.00, 292.9022, 28.8343, 90.7329
1650049467045169.50, 291.7444, 28.7014, 87.0414
1650049467076510.75, 291.0286, 28.1847, 83.6171
1650049467114329.25, 289.4084, 27.3588, 78.9951
1650049467148553.25, 289.2841, 27.1678, 78.8425
1650049467192672.25, 289.9241, 27.1236, 82.3214
1650049467239523.50, 288.6605, 26.7399, 84.0612
1650049467287011.75, 287.6789, 28.6542, 81.8087
1650049467318407.25, 287.8487, 27.6992, 83.3925
1650049467352952.00, 287.6863, 27.5563, 85.1430
1650049467383341.75, 287.6154, 27.2779, 84.0594
1650049467414811.75, 287.5598, 27.1259, 83.2795
1650049467446773.50, 286.8970, 28.2982, 81.4499
1650049467478283.50, 286.6073, 27.2125, 80.3132
1650049467511437.00, 285.1772, 27.3855, 76.2665
1650049467549701.25, 285.3548, 27.4904, 76.2558
1650049467582570.75, 285.8780, 27.8776, 76.5197
1650049467613558.00, 285.7228, 28.2924, 77.3483
1650049467645652.25, 284.8923, 28.9564, 77.2059
1650049467682422.50, 282.8361, 28.7435, 73.6663
1650049467716092.25, 279.3076, 25.7467, 63.9971
1650049467752956.25, 278.8607, 24.3976, 63.7870
1650049467786920.00, 280.5282, 25.6913, 66.3164
1650049467821476.75, 281.8061, 27.2477, 70.4591
1650049467853275.50, 281.2320, 28.1070, 74.3416
1650049467887414.25, 281.6351, 27.9596, 72.3112
1650049467921464.25, 280.2336, 27.9803, 68.1974
1650049467958158.75, 281.0190, 25.0198, 64.6647
1650049467993481.75, 281.6572, 25.2981, 65.5449
1650049468027565.75, 281.7235, 28.2363, 71.8208
1650049468064796.25, 283.3447, 29.6538, 78.3776
1650049468096317.25, 285.9034, 31.7568, 86.5961
1650049468137468.75, 286.4804, 32.1141, 91.3193
1650049468168127.25, 287.1287, 32.0980, 93.2145
1650049468204261.75, 284.9887, 32.2994, 87.9863
1650049468237329.00, 284.4458, 31.2938, 85.4978
1650049468270807.00, 282.9503, 29.6941, 75.8521
1650049468306457.75, 281.5569, 28.4601, 71.4230
1650049468341321.50, 278.0323, 28.8803, 59.0163
1650049468434154.25, 276.9887, 28.8745, -99.0000
1650049468489271.75, 266.2176, 39.7883, 38.6500
1650049468607101.25, 263.5419, 45.6803, -99.0000
1650049468657559.50, 268.4513, 51.3939, 13.8661
1650049468696573.75, 271.0418, 49.8082, 43.8080
1650049468733241.75, 271.5266, 48.9549, 56.2187
1650049468764646.25, 271.9676, 47.5874, 72.5071
1650049468802247.25, 271.3657, 46.6618, 67.1480
1650049468839061.00, 270.5820, 46.5645, 62.5060
1650049468874621.75, 268.5639, 46.2287, 42.5855
1650049468912815.25, 267.5724, 46.0090, 31.7644
1650049468954224.75, 266.2262, 45.3303, 12.6428
1650049468984473.25, 263.4944, 44.4663, 0.7652
1650049469019873.25, 258.6255, 45.1503, -99.0000
1650049469058226.50, 258.9822, 42.8384, 349.6325
1650049469094312.75, 253.6706, 43.2333, 342.7554
1650049469128711.00, 252.1370, 43.1352, 339.5148
1650049469163669.50, 250.9179, 41.2784, 334.4649
1650049469200521.50, 249.8896, 40.7571, 332.0807
1650049469238510.25, 249.6869, 39.5031, 326.6072
1650049469270037.50, 249.2845, 37.7699, 322.7925
1650049469342393.00, 249.1643, 37.1289, 323.6726
1650049469404263.50, 247.5336, 36.7949, 324.8131
1650049469512820.25, 245.8852, 34.6572, -99.0000
1650049469563005.50, 246.3444, 26.6697, 344.4567
1650049469603580.75, 247.1792, 25.3585, 356.1276
1650049469635759.50, 249.0334, 21.2563, 6.0953
1650049469702645.25, 251.6119, 18.9510, 22.4760
1650049469755666.50, 251.2000, 19.2165, 33.5861
1650049469799269.50, 253.3800, 21.2378, 42.3001
1650049469836049.00, 255.8916, 21.9772, 55.4785
1650049469878712.75, 259.8646, 21.9374, 64.7772
1650049469956981.25, 267.0427, 22.9966, -99.0000
1650049470022448.50, 280.2256, 32.7977, -99.0000
1650049470086708.75, 288.3341, 48.3220, -99.0000
1650049470158275.75, 291.8865, 60.9821, 125.5791
1650049470197986.75, 295.7572, 66.3553, 125.3636
1650049470234422.00, 297.1926, 68.8496, 128.2179
1650049470270799.00, 299.6992, 71.0402, 127.6402
1650049470310267.25, 301.2521, 72.4388, 128.4199
1650049470345572.25, 302.6270, 76.3163, 136.4968
1650049470438325.75, 303.5919, 81.3179, -99.0000
1650049470489364.25, 301.3610, 91.9723, 160.5501
1650049470540114.25, 297.7343, 97.9074, 164.4538
1650049470589282.00, 297.1323, 104.8541, 171.4702
1650049470663076.25, 293.5540, 112.3779, 176.4723
1650049470702230.75, 286.6133, 119.7249, 189.0252
1650049470740505.75, 282.3401, 125.7294, 194.3294
1650049470777702.25, 280.7978, 128.8943, 194.7868
1650049470817008.00, 275.2100, 131.8673, 202.8419
1650049470965729.50, 272.5553, 134.5331, -99.0000
1650049471010325.75, 271.4165, 145.4376, 193.9764
1650049471060765.50, 271.5394, 146.8727, 191.5371
1650049471110373.50, 275.6042, 151.5883, 184.0356
1650049471211768.75, 276.2660, 154.2089, 173.8548
1650049471268204.75, 286.9099, 152.0611, 146.6907
1650049471305340.25, 293.4533, 149.8240, 130.0073
1650049471337174.25, 301.5657, 145.5661, 119.1907
1650049471376093.00, 305.6894, 142.5368, 116.6309
1650049471418507.75, 312.9634, 135.6822, 107.7068
1650049471519361.75, 316.8783, 127.6465, 98.7987
1650049471559594.00, 323.8114, 114.5639, 89.4461
1650049471600427.00, 329.5834, 108.4055, 87.3130
1650049471643696.25, 337.4451, 103.6069, 87.7319
1650049471690790.75, 344.2914, 101.8324, 89.0875
1650049471738141.50, 349.9770, 99.3749, 89.3422
1650049471786209.00, 353.9290, 99.3858, 87.4000
1650049471827055.25, 358.9359, 99.6058, 89.8296
1650049471872474.50, 359.6122, 98.6399, 90.0743
1650049471907692.00, 360.4467, 97.4484, 91.1180
1650049471938997.75, 361.0056, 96.8240, 90.7443
1650049471978606.25, 360.0541, 97.3979, 91.8659
1650049472009962.00, 359.1876, 96.9874, 92.1329
1650049472049525.00, 358.7884, 94.7148, 90.1871
1650049472091701.75, 358.1966, 94.5222, 89.5770
1650049472129973.50, 358.6251, 92.9123, 89.2855
1650049472162324.00, 359.8222, 91.3922, 90.0555
1650049472200285.50, 361.1506, 90.3937, 90.7564
1650049472231909.75, 361.7997, 90.0007, 91.1797
1650049472264921.25, 363.1456, 89.8114, 91.7334
1650049472296944.75, 363.9242, 89.6766, 92.6848
1650049472330712.00, 364.3136, 90.1164, 93.2349
1650049472362401.50, 364.3806, 90.4343, 93.2440
1650049472396309.75, 363.5399, 90.9850, 93.9577
1650049472427467.00, 363.4220, 91.3278, 93.9555
1650049472460766.00, 364.1688, 91.8391, 93.5187
1650049472491725.75, 363.0120, 91.9724, 92.8700
1650049472524419.50, 362.2742, 92.9866, 91.3734
1650049472556641.50, 362.3319, 92.5390, 82.9797
1650049472588839.50, 361.5340, 91.6464, 76.5529
1650049472625393.50, 358.8843, 92.2238, 63.0617
1650049472661198.50, 356.1270, 92.3923, 57.8709
1650049472697971.50, 353.6185, 90.6915, 44.1383
1650049472731460.00, 350.3645, 92.8830, 33.9361
1650049472796039.25, 349.0435, 92.7436, 31.9341
1650049472857624.50, 342.9982, 92.7931, 26.5850
1650049472898789.50, 339.3454, 91.5318, 24.3819
1650049472938331.75, 338.0134, 90.9527, 25.2025
1650049472977935.50, 337.2367, 91.3369, 24.0906
1650049473013468.00, 336.0756, 92.3979, 18.2577
1650049473048543.25, 336.1312, 93.2461, 12.3339
1650049473082889.50, 335.7671, 93.1200, 10.4777
1650049473117788.00, 334.1809, 91.1336, 8.2042
1650049473153679.75, 333.0040, 90.4629, 6.1314
1650049473188048.75, 330.4604, 89.8545, 4.6504
1650049473220175.25, 327.1993, 91.7966, 4.9306
1650049473254566.75, 326.8077, 91.2150, 5.5936
1650049473289963.00, 323.6965, 91.0977, 5.6622
1650049473384698.25, 322.2906, 91.5395, 4.8814
1650049473419911.25, 318.0257, 93.0560, 12.1496
1650049473457398.50, 318.8170, 92.9381, 14.5943
1650049473495584.25, 319.1058, 93.2105, 15.0535
1650049473531243.25, 319.8712, 93.2502, 15.3528
1650049473562701.75, 320.2210, 93.4935, 15.2772
1650049473596827.75, 320.6276, 93.8025, 15.4900
1650049473628306.25, 320.6898, 93.8569, 15.8394
1650049473661538.50, 320.7216, 93.7448, 16.2419
1650049473692415.25, 320.6786, 93.8571, 16.2587
1650049473725209.75, 319.5926, 94.3964, 15.9015
1650049473755942.00, 320.6214, 94.1369, 16.0252
1650049473786960.75, 319.4735, 94.5751, 16.0454
1650049473819518.50, 320.5138, 94.0333, 16.3848
1650049473850261.50, 320.5102, 94.1670, 16.5245
1650049473882396.00, 319.4017, 94.6556, 16.2897
1650049473914503.00, 320.4915, 94.4069, 16.4604
1650049473947156.00, 320.4847, 94.3235, 16.3814
1650049473980279.00, 320.4598, 94.1570, 16.6025
1650049474011999.25, 320.4663, 94.2125, 16.5712
1650049474045019.00, 320.4676, 94.3016, 16.5730
1650049474076602.25, 320.5132, 94.3619, 16.3711
1650049474108808.25, 320.5118, 94.2728, 16.4652
1650049474140000.50, 320.4781, 94.2568, 16.6692
1650049474173756.00, 320.4299, 94.0239, 16.5702
1650049474205139.00, 320.2881, 93.8765, 16.0956
1650049474239095.00, 320.0931, 93.5296, 15.2547
1650049474276621.25, 319.3088, 92.2371, 12.9834
1650049474309488.00, 319.0440, 91.1328, 11.2571
1650049474339856.50, 317.7508, 89.2234, 12.0528
1650049474383420.25, 316.3256, 87.6052, 11.6410
1650049474426030.00, 315.8333, 86.0397, 13.4702
1650049474469347.00, 316.1607, 82.3860, 18.2828
1650049474500631.50, 315.8485, 79.0631, 21.6872
1650049474536674.50, 318.1636, 74.7432, 24.2176
1650049474571437.50, 317.6371, 73.9809, 24.6236
1650049474609428.75, 320.6382, 70.1117, 25.3359
1650049474677261.25, 323.2023, 66.8440, 23.9471
1650049474713571.00, 324.9288, 64.0665, 14.7124
1650049474748810.50, 324.4530, 62.6095, 12.1493
1650049474785932.75, 323.2997, 61.6511, 11.3304
1650049474824406.50, 321.8846, 60.2856, 15.7284
1650049474861984.25, 320.2902, 60.3392, 18.7031
1650049474960846.50, 317.9680, 60.6898, 25.4331
1650049474998904.00, 314.1520, 62.1816, 40.2453
1650049475033865.00, 313.5984, 61.4246, 40.4046
1650049475065682.75, 314.3433, 63.5253, 41.1047
1650049475096399.25, 314.4348, 62.7764, 41.0679
1650049475134172.50, 317.4188, 64.5079, 34.2550
1650049475173243.25, 319.7472, 65.1003, 29.3074
1650049475213430.50, 323.3272, 66.3168, 17.4633
1650049475253351.25, 324.8096, 66.4467, 9.5695
1650049475297945.75, 326.8088, 65.3275, 7.1553
1650049475346009.50, 323.3135, 62.8316, 10.1092
1650049475388785.25, 319.8727, 60.8146, 18.3401
1650049475466780.50, 317.2286, 59.9639, -99.0000
1650049475542818.00, 316.6548, 52.7814, 38.4026
1650049475580566.25, 322.5902, 46.5520, 52.9130
1650049475620247.75, 323.4136, 45.8377, 56.8072
1650049475660596.25, 328.5224, 43.9030, 64.3090
1650049475705362.00, 334.2103, 41.5750, 71.0120
1650049475747242.25, 341.1481, 39.7143, 78.6512
1650049475796572.75, 347.8548, 37.2604, 80.9698
1650049475874745.75, 360.1888, 36.1067, 85.4073
1650049475953542.50, 380.2454, 38.2078, -99.0000
1650049475998605.50, 383.3815, 44.5120, 88.7280
1650049476083948.00, 384.6835, 47.2875, -99.0000
1650049476197343.50, 383.6754, 44.7621, -99.0000
1650049476235577.25, 378.8986, 38.8898, 76.1220
1650049476334818.75, 379.7712, 37.0891, -99.0000
