time,x,y,head direction
1648415085109337.50, 418.4505, 216.3737, 64.7199
1648415085145026.75, 419.6375, 216.3096, 59.2183
1648415085184171.25, 421.7209, 214.5497, 55.8256
1648415085229212.00, 422.6528, 213.6602, 54.3909
1648415085270132.25, 423.4676, 210.4260, 53.5960
1648415085310204.25, 424.8751, 205.4874, 51.4621
1648415085359394.50, 423.5917, 199.9828, 50.3522
1648415085401679.50, 424.6418, 196.2166, 49.6465
1648415085443379.75, 424.0407, 189.6606, 39.5903
1648415085482637.00, 423.0734, 184.4901, 33.6526
1648415085521593.00, 422.6406, 178.2357, 31.7310
1648415085559784.25, 422.6130, 176.5168, 31.4157
1648415085601918.00, 423.1244, 173.3099, 29.2033
1648415085645833.75, 424.1511, 172.7315, 28.4003
1648415085697066.00, 424.5358, 171.0949, 33.1017
1648415085735675.00, 425.2858, 168.7181, 32.5252
1648415085779629.25, 426.4737, 167.9967, 40.9453
1648415085813815.50, 429.4843, 166.2860, 45.1923
1648415085849350.25, 433.8297, 164.0318, 44.0704
1648415085884016.25, 436.5210, 163.5795, 49.3013
1648415085919199.75, 441.9041, 164.1234, 58.1239
1648415085957977.25, 443.5384, 163.9454, 58.2858
1648415085994521.25, 447.2990, 162.9859, 53.3843
1648415086028280.50, 449.7940, 161.3128, 46.0245
1648415086062664.25, 450.4164, 160.8777, 44.6311
1648415086099295.25, 450.3739, 159.8605, 40.3372
1648415086140749.75, 450.1762, 159.8091, 41.4261
1648415086177862.50, 451.6710, 158.7361, 49.3197
1648415086207629.25, 451.8716, 157.8917, 51.2236
1648415086244333.75, 451.7589, 158.9363, 48.0425
1648415086280114.50, 451.8104, 160.3590, 45.8510
1648415086317351.50, 452.0065, 159.2400, 46.6459
1648415086348024.50, 452.1596, 158.2507, 44.6515
1648415086393598.00, 452.7621, 155.4203, 42.6723
1648415086426247.50, 453.4375, 152.5662, 44.2474
1648415086463867.50, 453.6515, 151.8560, 45.0198
1648415086493370.00, 454.2243, 151.6884, 49.0364
1648415086522567.00, 454.6777, 151.8089, 51.9858
1648415086582576.50, 458.3679, 152.3164, -99.0000
1648415086615838.50, 462.9567, 154.1179, -99.0000
1648415086646620.25, 470.3442, 157.7499, -99.0000
1648415086698045.75, 474.3796, 160.7573, -99.0000
1648415086758279.25, 482.7584, 167.2496, -99.0000
1648415086815881.00, 492.6206, 177.6304, -99.0000
1648415086850288.00, 496.4743, 181.1248, 103.1875
1648415086892263.50, 497.4089, 181.6058, 100.0468
1648415086933009.25, 500.6946, 183.6831, 101.4478
1648415086965789.25, 503.2753, 185.2227, 104.0587
1648415087003872.75, 507.3089, 185.8552, 104.3815
1648415087038933.25, 509.3822, 186.8642, 105.5235
1648415087101434.25, 512.4808, 189.1506, -99.0000
1648415087136538.25, 515.8616, 191.9057, 115.3170
1648415087166739.00, 516.4122, 192.2673, 113.8596
1648415087228554.25, 520.2416, 192.9173, -99.0000
1648415087288651.25, 524.1430, 192.9250, -99.0000
1648415087327570.50, 526.7583, 189.6859, 98.5200
1648415087371708.25, 529.4391, 188.4587, 96.2178
1648415087403708.75, 530.9875, 186.9880, 93.6566
1648415087438949.50, 532.4919, 186.2257, 93.9603
1648415087471447.75, 534.4806, 185.1317, 93.8206
1648415087503364.75, 535.4151, 184.3280, 92.3267
1648415087539033.50, 537.6640, 182.2146, 92.3650
1648415087574943.00, 538.0683, 181.9436, 94.3167
1648415087605249.50, 538.6856, 181.0859, 98.4311
1648415087636547.25, 539.8896, 181.4822, 98.5490
1648415087673466.75, 538.9976, 181.2155, 94.8062
1648415087704288.50, 539.0346, 180.8466, 96.4228
1648415087735758.50, 539.4582, 179.8940, 96.1512
1648415087770351.75, 539.3787, 179.9568, 92.5686
1648415087802254.00, 539.6659, 179.1773, 88.1238
1648415087832152.75, 540.1767, 178.7565, 89.7048
1648415087864193.75, 540.7626, 178.3411, 88.8792
1648415087894453.25, 541.8157, 177.5204, 89.0838
1648415087924034.25, 541.6886, 177.3385, 91.1339
1648415087955320.50, 541.4826, 176.5320, 94.5121
1648415087993011.00, 541.6198, 176.5848, 94.4546
1648415088031472.25, 541.6193, 175.1789, 97.5877
1648415088073227.50, 541.3745, 176.0123, 97.4940
1648415088189969.25, 542.0847, 177.6630, -99.0000
1648415088236311.50, 541.9688, 175.3471, 98.4235
1648415088268455.75, 542.4657, 174.8376, 100.6260
1648415088421607.00, 542.5253, 174.6734, -99.0000
1648415088471727.00, 540.4561, 168.8953, 69.0109
1648415088512302.25, 535.6561, 161.2846, 52.4905
1648415088547931.00, 528.3163, 157.2053, 39.5351
1648415088587323.25, 524.1281, 157.3644, 32.6620
1648415088654001.75, 522.6344, 157.5875, -99.0000
1648415088722697.50, 521.2813, 156.0680, -99.0000
1648415088786249.00, 523.0185, 154.1680, -99.0000
1648415088864107.25, 524.8056, 153.1497, -99.0000
1648415088899800.50, 526.6676, 151.2881, 35.6339
1648415088938010.00, 525.7818, 150.8213, 33.0351
1648415088976009.00, 525.5754, 149.7011, 33.2135
1648415089072992.25, 524.5754, 147.9497, -99.0000
1648415089106925.00, 522.6390, 146.2201, 30.4316
1648415089143016.75, 521.2845, 145.5161, 26.3993
1648415089173458.25, 519.6112, 145.8515, 23.6750
1648415089214063.00, 517.9991, 145.4156, 16.0777
1648415089252777.00, 517.7573, 142.2013, 14.7790
1648415089290010.25, 518.4619, 140.6263, 19.5788
1648415089329236.50, 520.3664, 138.2644, 26.7427
1648415089365585.00, 521.2786, 135.3795, 24.4934
1648415089489046.75, 522.1086, 133.6865, -99.0000
1648415089533272.75, 521.2790, 127.2711, 20.0497
1648415089573789.75, 522.0063, 124.3700, 14.0841
1648415089617249.25, 522.0071, 120.0654, 13.0101
1648415089696531.25, 522.5440, 116.0052, -99.0000
1648415089748862.25, 526.3089, 111.9906, -99.0000
1648415089787374.25, 526.3125, 110.2102, 24.6306
1648415089818723.50, 526.1247, 109.5120, 27.1219
1648415089854020.50, 525.7191, 109.6662, 25.9011
1648415089885652.00, 525.4676, 109.2220, 24.4337
1648415089921742.25, 523.8620, 106.8512, 23.6750
1648415089960101.25, 522.8106, 105.3846, 24.5100
1648415090020453.00, 522.5882, 103.8451, -99.0000
1648415090082117.00, 522.2345, 105.8399, -99.0000
1648415090147679.00, 523.6638, 108.2635, -99.0000
1648415090207341.50, 525.7608, 110.3168, -99.0000
1648415090244810.25, 527.4556, 111.3834, -99.0000
1648415090300965.00, 529.2249, 111.7972, -99.0000
1648415090357498.00, 531.2573, 112.0934, -99.0000
1648415090411709.00, 534.2812, 112.3922, -99.0000
1648415090456499.25, 535.5197, 113.9545, -99.0000
1648415090489229.00, 536.6545, 115.5837, -99.0000
1648415090534309.75, 536.9281, 116.1429, -99.0000
1648415090564769.50, 536.8275, 116.2376, -99.0000
1648415090598489.75, 536.2556, 114.9970, -99.0000
1648415090629136.75, 535.9432, 114.8759, -99.0000
1648415090662688.00, 535.5509, 114.5017, -99.0000
1648415090703961.50, 534.7904, 114.6180, -99.0000
1648415090749760.25, 534.2162, 114.3935, -99.0000
1648415090781771.50, 533.3740, 113.9300, -99.0000
1648415090814902.00, 533.2982, 113.9737, -99.0000
1648415090846085.25, 532.8813, 113.9820, -99.0000
1648415090877405.75, 532.7424, 113.8247, -99.0000
1648415090911024.00, 532.4476, 114.0075, -99.0000
1648415090941862.50, 532.1155, 113.9973, -99.0000
1648415090974696.50, 531.8258, 113.9778, -99.0000
1648415091022428.25, 531.5707, 113.9914, -99.0000
1648415091069606.00, 531.5478, 114.1435, -99.0000
1648415091100493.00, 531.4529, 114.0696, -99.0000
1648415091134833.75, 531.1809, 114.0919, -99.0000
1648415091166653.75, 530.7840, 113.7796, -99.0000
1648415091200978.75, 530.7150, 113.7220, -99.0000
1648415091232434.25, 530.9793, 113.7504, -99.0000
1648415091266794.00, 531.4221, 113.7668, -99.0000
1648415091298887.25, 531.5812, 113.6120, -99.0000
1648415091331853.75, 531.5381, 113.5792, -99.0000
1648415091362992.50, 531.6192, 113.3500, -99.0000
1648415091396307.75, 531.4461, 112.5165, -99.0000
1648415091426613.75, 531.5957, 113.4685, -99.0000
1648415091457083.25, 531.7936, 113.5909, -99.0000
1648415091489925.00, 531.8899, 113.7491, -99.0000
1648415091520968.00, 531.9182, 113.9086, -99.0000
1648415091553051.50, 531.9672, 113.7896, -99.0000
1648415091583494.00, 531.8144, 113.8096, -99.0000
1648415091615888.00, 531.8834, 113.7511, -99.0000
1648415091646793.75, 531.2659, 113.4788, -99.0000
1648415091678174.75, 531.0730, 113.6999, -99.0000
1648415091709710.00, 530.4134, 113.6157, -99.0000
1648415091741890.00, 529.4029, 113.6303, -99.0000
1648415091785869.75, 528.0048, 113.4814, -99.0000
1648415091831974.75, 527.2704, 113.3192, -99.0000
1648415091876953.50, 526.4334, 113.1338, -99.0000
1648415091911062.00, 519.7435, 113.3554, 15.7850
1648415091946505.75, 516.7668, 112.6660, 9.1487
1648415091980781.50, 510.2683, 113.2802, 359.0725
1648415092014323.75, 507.0384, 113.7429, 355.5474
1648415092049101.00, 501.7165, 115.3675, 352.9390
1648415092084935.00, 498.9095, 115.8949, 349.1050
1648415092119498.25, 493.1357, 115.4165, 337.4763
1648415092157457.50, 491.4891, 113.8621, 337.3661
1648415092194648.75, 491.9333, 112.0135, 341.8470
1648415092232347.00, 492.5355, 108.7932, 344.4235
1648415092316557.75, 491.6367, 108.4267, -99.0000
1648415092355631.25, 486.7487, 109.4093, 322.9337
1648415092388263.00, 480.7907, 110.4548, 318.1663
1648415092478121.50, 475.3156, 112.7090, -99.0000
1648415092534346.25, 464.5544, 122.3757, 305.6164
1648415092602889.00, 460.4804, 128.4250, 294.7130
1648415092799265.75, 456.2807, 138.1894, -99.0000
1648415092846415.50, 452.6403, 168.6571, 238.1243
1648415092880903.25, 452.8282, 175.1781, 236.3711
1648415092919476.25, 450.5824, 182.7657, 235.4787
1648415092958637.25, 449.6007, 185.2173, 239.0437
1648415093000264.00, 447.8298, 189.8418, 237.1046
1648415093039990.50, 444.9892, 196.0318, 235.2537
1648415093077798.00, 442.8036, 202.0023, 235.4645
1648415093121125.00, 443.1623, 204.0028, 236.3073
1648415093166928.25, 442.6166, 208.4665, 236.0530
1648415093210713.25, 441.1910, 215.4070, 233.8439
1648415093268928.25, 435.1591, 227.4194, 238.1366
1648415093305887.50, 430.9805, 233.9512, 244.4139
1648415093346129.50, 426.0502, 239.6504, 241.4802
1648415093383294.00, 422.8223, 242.4211, 238.1504
1648415093418875.25, 415.1708, 250.4253, 239.1564
1648415093451075.75, 410.0994, 257.4768, 237.9692
1648415093485644.75, 406.9075, 260.6045, 233.9255
1648415093519075.25, 399.9887, 266.6438, 235.2189
1648415093551693.00, 396.9081, 268.1607, -99.0000
1648415093585044.50, 391.0653, 270.7252, 239.0260
1648415093622283.75, 389.4032, 272.5666, 243.3336
1648415093662475.50, 388.4963, 272.6038, 247.9515
1648415093702685.25, 386.1126, 275.0150, 244.7615
1648415093737883.75, 381.8993, 277.4697, 250.8830
1648415093820716.00, 378.4257, 278.4163, -99.0000
1648415093891132.00, 365.9568, 273.8285, -99.0000
1648415093936740.25, 352.4516, 266.4315, 281.0393
1648415093971969.25, 344.7098, 261.3950, 283.9676
1648415094006229.50, 341.6935, 257.0773, 294.4557
1648415094042499.00, 339.9495, 256.3052, 294.7920
1648415094077402.50, 334.0934, 253.4829, 296.5659
1648415094149690.00, 327.1365, 252.3244, -99.0000
1648415094186560.00, 319.4439, 254.6939, 283.5773
1648415094222479.25, 316.3814, 255.3913, 282.3226
1648415094256054.25, 310.8716, 256.2343, 282.8059
1648415094291450.25, 303.1502, 256.8904, 276.6098
1648415094325765.75, 299.9771, 256.8702, 279.7542
1648415094358632.00, 299.0574, 256.4392, 284.1225
1648415094395408.25, 297.5071, 256.5899, 284.9417
1648415094435153.25, 291.7403, 259.7567, 280.8166
1648415094473063.25, 286.8220, 264.4907, 265.4390
1648415094519020.25, 285.1626, 267.9162, 263.0846
1648415094555179.50, 283.7032, 272.8697, 250.7106
1648415094591585.50, 284.5508, 277.8645, 239.6162
1648415094626578.00, 287.0050, 280.6994, 239.6185
1648415094664376.00, 286.7015, 282.2778, 241.9088
1648415094704324.25, 286.2939, 284.7924, 245.6631
1648415094738176.50, 285.9207, 283.4139, 252.1764
1648415094769547.25, 285.5469, 282.5751, 255.9227
1648415094802169.00, 284.3352, 282.3348, 254.7246
1648415094833004.00, 283.4999, 281.7861, 254.0827
1648415094865220.75, 283.3510, 281.5872, 251.6280
1648415094903090.75, 283.8447, 281.0390, 246.9341
1648415094940646.00, 286.1242, 281.1227, 240.4545
1648415094979528.75, 286.8559, 281.2343, 236.9053
1648415095026101.50, 288.1978, 283.1392, 231.1520
1648415095068527.75, 289.6525, 285.0922, 228.1146
1648415095115570.25, 292.4475, 286.0333, 227.9632
1648415095152715.75, 293.1467, 287.6892, 222.7611
1648415095186281.25, 294.2717, 288.4237, 215.0088
1648415095290421.00, 294.5875, 289.2612, -99.0000
1648415095403155.75, 296.7437, 291.2651, -99.0000
1648415095467701.50, 300.2465, 291.8308, 211.6024
1648415095578670.25, 300.9796, 293.4148, -99.0000
1648415095620677.75, 302.2239, 296.5253, 210.8010
1648415095651180.00, 301.8034, 295.8676, 212.2006
1648415095686930.75, 302.7584, 296.0063, 210.1708
1648415095717997.00, 301.8903, 295.7044, 206.1509
1648415095750472.75, 302.7125, 295.7875, 204.2401
1648415095779977.50, 303.5074, 296.5132, 205.3082
1648415095810764.00, 303.6694, 296.5848, 207.3331
1648415095847026.00, 302.6660, 295.2918, 209.5275
1648415095881495.00, 302.9660, 295.1817, 210.3740
1648415095916242.00, 302.9920, 296.1815, 209.2153
1648415095956376.50, 303.0536, 296.5662, 207.7234
1648415095993708.25, 303.5103, 296.1075, 206.7546
1648415096032245.00, 305.1245, 297.3647, 206.1848
1648415096065564.25, 307.9818, 300.7728, 203.4710
1648415096097527.75, 309.5660, 301.7917, 200.7622
1648415096133146.50, 311.1107, 302.9879, 193.3983
1648415096167718.00, 312.6265, 303.8179, 192.1289
1648415096211269.75, 315.4745, 305.8607, 190.4786
1648415096316341.25, 317.3224, 306.7931, -99.0000
1648415096354145.00, 321.0701, 308.3387, 176.0171
1648415096396538.50, 323.3659, 309.2704, 175.1659
1648415096430713.25, 326.5342, 309.2691, 167.7000
1648415096470824.50, 330.9944, 310.3389, 163.2199
1648415096508865.00, 332.8558, 309.8575, 163.4619
1648415096540974.50, 336.2279, 307.4828, 157.5760
1648415096575490.25, 339.0249, 306.3365, 153.9440
1648415096613198.00, 340.5810, 303.4826, 150.8455
1648415096651151.75, 341.6004, 299.8096, 148.6753
1648415096686869.50, 340.9321, 299.0651, 148.3914
1648415096719808.25, 340.1584, 298.5427, 146.9907
1648415096888960.25, 339.0343, 298.6526, -99.0000
1648415096930937.00, 334.6173, 300.9204, 160.4726
1648415096962545.00, 333.9729, 300.5148, 161.7566
1648415096994667.75, 334.0070, 299.8095, 162.4572
1648415097027268.25, 333.0728, 298.7477, 164.1394
1648415097074033.50, 333.1454, 299.1047, 167.5794
1648415097132922.00, 331.4115, 301.5788, 175.0457
1648415097169751.75, 329.3987, 305.7700, 188.5827
1648415097230835.00, 325.2818, 308.5937, -99.0000
1648415097267804.25, 318.9985, 309.4456, 202.8468
1648415097330977.25, 310.5190, 309.9024, -99.0000
1648415097367477.75, 297.5776, 306.0040, 237.5316
1648415097402928.75, 291.6879, 303.0623, 251.4189
1648415097439851.75, 288.6833, 301.5721, 252.1421
1648415097477632.50, 284.9428, 299.5697, 259.3397
1648415097517833.75, 281.3713, 297.9524, 259.0097
1648415097557694.50, 279.9648, 298.9204, 259.7378
1648415097596946.75, 277.1317, 300.3588, 254.3531
1648415097639097.50, 276.3775, 302.9030, 248.6636
1648415097679578.00, 274.6357, 306.9000, 242.5394
1648415097735413.00, 274.7031, 312.6234, 234.9839
1648415097769812.50, 275.0018, 316.0683, 233.5248
1648415097813516.75, 276.1159, 317.7848, 233.7673
1648415097845553.00, 277.2156, 319.8235, 232.1519
1648415097879538.50, 278.9307, 321.1675, 228.8505
1648415097919127.75, 281.2536, 322.5240, 224.7661
1648415097957737.25, 282.4037, 323.7443, 223.3157
1648415098016454.00, 282.7930, 328.4622, 223.6703
1648415098052801.00, 283.2678, 332.6129, 226.0523
1648415098093286.25, 283.2479, 335.3984, 224.0487
1648415098127745.50, 284.7820, 340.5713, 219.1637
1648415098158988.50, 284.7894, 345.0361, 213.3152
1648415098194465.50, 284.7593, 347.9567, 212.3480
1648415098230961.00, 284.2623, 352.6507, 214.2456
1648415098309005.25, 283.5204, 354.7685, -99.0000
1648415098372589.00, 276.4517, 361.3904, -99.0000
1648415098415693.25, 272.6563, 364.9088, 221.6698
1648415098522448.25, 271.5377, 364.9390, -99.0000
1648415098562088.00, 269.1921, 371.5982, 221.9600
1648415098599090.00, 268.0023, 373.5464, 222.1287
1648415098633879.50, 268.7493, 375.9893, 220.7906
1648415098664724.00, 269.8792, 378.4163, 218.8260
1648415098701328.00, 270.3463, 380.0029, 217.0724
1648415098738686.25, 271.7592, 381.7996, 213.3513
1648415098773935.50, 272.8004, 381.8684, 211.1079
1648415098809517.00, 276.5808, 380.8117, 206.2014
1648415098846524.25, 281.2738, 379.1792, 198.7439
1648415098888055.25, 283.8228, 378.6533, 192.8718
1648415098928771.00, 290.2255, 377.1852, 186.0980
1648415098963694.25, 298.4776, 374.3091, 171.0905
1648415098999506.25, 302.1568, 372.3847, 164.9889
1648415099039432.75, 308.8427, 370.3412, 156.8899
1648415099086646.25, 315.5542, 368.1554, 148.6109
1648415099120719.25, 319.1045, 364.6648, 139.4673
1648415099151807.25, 323.6383, 362.5054, 130.4884
1648415099185882.75, 326.3324, 360.1657, 126.8638
1648415099224011.00, 331.7293, 355.9074, 115.8486
1648415099259720.00, 333.7203, 353.5379, 113.6292
1648415099301784.00, 338.1116, 352.7781, 116.3847
1648415099338567.00, 339.5726, 352.6947, 116.9340
1648415099374693.75, 344.7150, 352.5425, 119.5256
1648415099409966.75, 348.9540, 351.0582, 118.5372
1648415099450394.25, 352.8348, 348.7189, 114.9844
1648415099488869.25, 355.4210, 347.5363, 113.1002
1648415099521899.00, 357.1178, 345.2743, 108.3945
1648415099556977.25, 358.3388, 343.2430, 104.0708
1648415099590652.75, 358.6424, 341.9753, 102.2045
1648415099689413.75, 359.4296, 339.7605, -99.0000
1648415099728343.25, 359.8853, 328.5017, 70.2015
1648415099762179.75, 358.8676, 322.5475, 61.9806
1648415099795235.25, 357.5258, 318.8736, 61.4194
1648415099831012.50, 355.1143, 313.6615, 53.7062
1648415099862904.50, 352.7189, 309.3174, 51.8334
1648415099971609.75, 352.0038, 306.5662, -99.0000
1648415100011574.25, 344.1384, 301.2942, 49.6496
1648415100053472.75, 344.2134, 299.4372, 46.0376
1648415100090571.25, 344.3136, 299.1978, 45.2333
1648415100120902.75, 343.7624, 298.6912, 41.3302
1648415100335235.50, 343.2408, 294.9832, -99.0000
1648415100380905.75, 325.0859, 280.5308, 8.6541
1648415100432643.50, 321.8602, 280.2504, 3.3895
1648415100469510.50, 319.4893, 277.6452, 3.6754
1648415100503902.00, 319.5217, 274.8382, 9.0509
1648415100544069.00, 319.4556, 271.2606, 21.2439
1648415100578498.00, 321.8342, 267.8500, -99.0000
1648415100636671.50, 323.3968, 267.7941, -99.0000
1648415100670452.00, 329.6819, 268.8378, 38.8381
1648415100728914.00, 331.6327, 269.0783, -99.0000
1648415100774230.25, 335.2781, 268.7548, 41.0578
1648415100813911.50, 337.5935, 268.8194, 40.9816
1648415100851234.25, 338.8755, 268.3802, 40.2632
1648415100881661.50, 338.4902, 267.0065, 37.2928
1648415100934156.50, 337.6980, 261.0304, 27.9876
1648415100973979.75, 335.0079, 257.4161, 19.4072
1648415101081487.00, 330.2142, 253.8392, -99.0000
1648415101128391.00, 311.1217, 246.8030, 346.0866
1648415101170052.75, 303.9512, 245.0667, 343.5885
1648415101210983.75, 300.0125, 243.5346, 346.2471
